period_end,Revenue,OperatingIncome,Operating_Margin,price_at_period_end,shares_outstanding,market_cap,KBrand,Opex_Ratio,Selected_Margin,Benchmark_Margin,s_baseline_value,S_Surplus,s_total,V_Prod_base,K_Pi_prime,E_star,E_0,E_1,E_2,E_3,K_Pi_prime_lag,R_t,T_t,dK_Pi_prime,dK_Pi_prime_pct,PDI_t,PGR_t,Gate_C1,Gate_C2,Gate_C3,Speculative_Regime,Ticker,Raw_Configuration,Configuration,Regime,Phase,Source_File,CostOfRevenue
2013-10-31,128180000,-7011000.0,-0.0546965205180215,7.02666711807251,,,24995100.0,0,-0.0546965205180215,,0.0,0.0,0.0,128180000.0,,,0.0,0.0,0.195,,,0.0,inf,,,0.0,0.1405436668594564,False,False,False,False,PANW,,Normal,Normal_Regime,Normal_Production,PANW_raw.csv,17954000.0
2014-01-31,141068000,-37156000.0,-0.2633907051918224,9.908332824707031,,,27508260.0,0,-0.2633907051918224,,0.0,0.0,0.0,141068000.0,,,0.0,0.0,0.195,,,0.0,inf,,,0.0,0.1005461070369793,False,False,False,False,PANW,,Normal,Normal_Regime,Normal_Production,PANW_raw.csv,20221000.0
2014-04-30,150700000,-145732000.0,-0.9670338420703384,10.596667289733888,,,29386500.0,0,-0.9670338420703384,,0.0,0.0,0.0,150700000.0,,,0.0,0.0,0.195,,,0.0,inf,,,0.0,0.0682791277965235,False,False,False,False,PANW,,Normal,Normal_Regime,Normal_Production,PANW_raw.csv,20425000.0
2014-07-31,178231000,-25448000.0,-0.1427809976940038,13.476667404174805,,,34755045.0,0,-0.1427809976940038,,0.0,0.0,0.0,178231000.0,,,0.0,0.0,0.195,,,0.0,inf,,,0.0,0.1826874585268745,False,False,False,False,PANW,,Normal,Normal_Regime,Normal_Production,PANW_raw.csv,26903000.0
2014-10-31,192346000,-23763000.0,-0.1235429902363449,17.616666793823242,,,37507470.0,0,-0.1235429902363449,,0.0,0.0,0.0,192346000.0,,,0.0,0.0,0.195,,,0.0,inf,,,0.0,0.0791949773047338,False,False,False,False,PANW,,Normal,Normal_Regime,Normal_Production,PANW_raw.csv,29141000.0
2015-01-31,217700000,-38500000.0,-0.1768488745980707,21.065000534057617,,,42451500.0,0,-0.1768488745980707,,0.0,0.0,0.0,217700000.0,,,0.0,0.0,0.195,,,0.0,inf,,,0.0,0.1318145425431254,False,False,False,False,PANW,,Normal,Normal_Regime,Normal_Production,PANW_raw.csv,30700000.0
2015-04-30,234200000,-36700000.0,-0.1567036720751494,24.6200008392334,,,45669000.0,0,-0.1567036720751494,,0.0,0.0,0.0,234200000.0,,,0.0,0.0,0.195,,,0.0,inf,,,0.0,0.0757923748277447,False,False,False,False,PANW,,Normal,Normal_Regime,Normal_Production,PANW_raw.csv,32851000.0
2015-07-31,283900000,-34500000.0,-0.1215216625572384,30.97166633605957,,,55360500.0,0,-0.1215216625572384,,0.0,0.0,0.0,283900000.0,,,0.0,0.0,0.195,,,0.0,inf,,,0.0,0.2122117847993168,False,False,False,False,PANW,,Normal,Normal_Regime,Normal_Production,PANW_raw.csv,38500000.0
2015-10-31,297200000,-30800000.0,-0.1036339165545087,26.83333206176757,,,57954000.0,0,-0.1036339165545087,,0.0,0.0,0.0,297200000.0,,,0.0,0.0,0.195,,,0.0,inf,,,0.0,0.046847481507573,False,False,False,False,PANW,,Normal,Normal_Regime,Normal_Production,PANW_raw.csv,38800000.0
2016-01-31,334700000,-50100000.0,-0.1496862862264714,24.915000915527344,85908900.0,2140420322.15,65266500.0,0,-0.1496862862264714,,0.0,0.0,0.0,334700000.0,1740453822.15,5.39504129713176,0.0,0.0,0.195,5.20004129713176,,0.0,inf,,,0.0,0.1261776581426648,True,True,False,False,PANW,,Normal,Normal_Regime,Normal_Production,PANW_raw.csv,44900000.0
2016-04-30,345800000,-52500000.0,-0.1518218623481781,25.145000457763672,88370500.0,2222076262.95,67431000.0,0,-0.1518218623481781,,0.0,0.0,0.0,345800000.0,1808845262.95,5.425900124204742,0.0,0.0,0.195,5.230900124204742,1740453822.15,0.0,inf,68391440.79999971,0.0392951768841043,0.0,0.0331640274873019,True,True,True,True,PANW,C2,C2,Speculative_Regime,Accumulation_Phase,PANW_raw.csv,43200000.0
2016-07-31,400800000,-22700000.0,-0.0566367265469061,21.815000534057617,89602700.0,1954682948.35,78156000.0,0,-0.0566367265469061,,0.0,0.0,0.0,400800000.0,1475726948.35,3.8769534639471055,0.0,0.0,0.195,3.6819534639471057,1808845262.95,0.0,inf,-333118314.5999999,-0.1841607579283623,0.0,0.1590514748409486,True,True,True,True,PANW,C1,C1,Speculative_Regime,Redistributive_Collapse,PANW_raw.csv,48500000.0
2016-10-31,398100000,-49000000.0,-0.1230846520974629,25.63833236694336,91210000.0,2338472295.19,77629500.0,0,-0.1230846520974629,,0.0,0.0,0.0,398100000.0,1862742795.19,4.874082630469731,0.0,0.0,0.195,4.679082630469732,1475726948.35,0.0,inf,387015846.84000015,0.2622543738682281,0.0,-0.0067365269461078,True,True,True,True,PANW,C2,C2,Speculative_Regime,Accumulation_Phase,PANW_raw.csv,42200000.0
2017-01-31,422600000,-54400000.0,-0.1287269285376242,24.59333229064941,91686400.0,2254874101.73,82407000.0,0,-0.1287269285376242,,0.0,0.0,0.0,422600000.0,1749867101.73,4.335717230785613,0.0,0.0,0.195,4.140717230785613,1862742795.19,0.0,inf,-112875693.46000004,-0.0605964998235232,0.0,0.0615423260487315,True,True,True,True,PANW,C6,C6,Speculative_Regime,Silent_Redistribution,PANW_raw.csv,45800000.0
2017-04-30,431800000,-49100000.0,-0.1137100509495136,18.06833267211914,92036304.0,1662942558.58,84201000.0,0,-0.1137100509495136,,0.0,0.0,0.0,431800000.0,1146941558.58,2.851187027744326,0.0,0.0,0.195,2.656187027744326,1749867101.73,0.0,inf,-602925543.1500001,-0.3445550479541674,0.0,0.0217699952673924,True,True,True,True,PANW,C1,C1,Speculative_Regime,Redistributive_Collapse,PANW_raw.csv,49700000.0
2017-07-31,509100000,-27300000.0,-0.0536240424278137,21.96333312988281,91842400.0,2017165226.65,99274500.0,0,-0.0536240424278137,,0.0,0.0,0.0,509100000.0,1408790726.65,2.96221808416814,0.0,0.0,0.195,2.76721808416814,1146941558.58,0.0,inf,261849168.07000017,0.2283021014550987,0.0,0.1790180639184808,True,True,True,True,PANW,C2,C2,Speculative_Regime,Accumulation_Phase,PANW_raw.csv,63700000.0
2017-10-31,505500000,-53500000.0,-0.105835806132542,24.53333282470703,91848304.0,2253345011.42,98572500.0,0,-0.105835806132542,,0.0,0.0,0.0,505500000.0,1649272511.42,3.457655808941642,0.0,0.0,0.195,3.262655808941642,1408790726.65,0.0,inf,240481784.77,0.1707008572819384,0.0,-0.0070713022981732,True,True,True,True,PANW,C2,C2,Speculative_Regime,Accumulation_Phase,PANW_raw.csv,57600000.0
2018-01-31,542400000,-22500000.0,-0.0414823008849557,26.31166648864746,,,105768000.0,0,-0.0414823008849557,,0.0,0.0,0.0,542400000.0,,,0.0,0.0,0.195,,1649272511.42,0.0,inf,,,0.0,0.0729970326409494,False,False,True,False,PANW,,Normal,Normal_Regime,Normal_Production,PANW_raw.csv,63900000.0
2018-04-30,567100000,-45300000.0,-0.0798800916945864,32.084999084472656,,,110584500.0,0,-0.0798800916945864,,0.0,0.0,0.0,567100000.0,,,0.0,0.0,0.195,,,0.0,inf,,,0.0,0.0455383480825959,False,False,False,False,PANW,,Normal,Normal_Regime,Normal_Production,PANW_raw.csv,68900000.0
2018-07-31,658100000,17100000.0,0.025983893025376,33.043331146240234,,,128329500.0,0,0.025983893025376,,17099999.999999948,0.0,17099999.999999948,641000000.0000001,,,0.0266770670826832,0.0,0.2002020280811232,,,0.0,inf,,,0.0,0.1303121142655618,False,False,False,False,PANW,,Normal,Normal_Regime,Normal_Production,PANW_raw.csv,82000000.0
2014-03-31,1874000000,,,,,,309210000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,PYPL,,Normal,Normal_Regime,Normal_Production,PYPL_raw.csv,
2014-06-30,1983000000,330000000.0,0.1664145234493192,,,,327195000.0,0,0.1664145234493192,,330000000.0,0.0,330000000.0,1653000000.0,,,0.1996370235934664,0.0,0.1979401088929219,,,0.0,inf,,,0.0,,False,False,False,False,PYPL,,Normal,Normal_Regime,Normal_Production,PYPL_raw.csv,
2014-09-30,1975000000,272000000.0,0.1377215189873417,,,,325875000.0,0,0.1377215189873417,,271999999.9999998,0.0,271999999.9999998,1703000000.0,,,0.1597181444509687,0.0,0.1913534938344098,,,0.0,inf,,,0.0,0.0302480338777979,False,False,False,False,PYPL,,Normal,Normal_Regime,Normal_Production,PYPL_raw.csv,
2014-12-31,2193000000,,,,,,361845000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,PYPL,,Normal,Normal_Regime,Normal_Production,PYPL_raw.csv,
2015-03-31,2137000000,322000000.0,0.1506785212915301,,,,352605000.0,0,0.1506785212915301,,321999999.9999998,0.0,321999999.9999998,1815000000.0,,,0.1774104683195591,0.0,0.1942727272727272,,,0.0,inf,,,0.0,,False,False,False,False,PYPL,,Normal,Normal_Regime,Normal_Production,PYPL_raw.csv,
2015-06-30,2297000000,398000000.0,0.173269481932956,,,,379005000.0,0,0.173269481932956,,398000000.0,0.0,398000000.0,1899000000.0,,,0.2095839915745128,0.0,0.1995813586097946,,,0.0,inf,,,0.0,0.0462809917355371,False,False,False,False,PYPL,,Normal,Normal_Regime,Normal_Production,PYPL_raw.csv,
2015-09-30,2258000000,330000000.0,0.1461470327723649,30.874929428100582,,,372570000.0,0,0.1461470327723649,,329999999.99999994,0.0,329999999.99999994,1928000000.0,,,0.171161825726141,0.0,0.1932417012448132,,,0.0,inf,,,0.0,0.0152711953659823,False,False,False,False,PYPL,,Normal,Normal_Regime,Normal_Production,PYPL_raw.csv,
2015-12-31,2556000000,,,36.00748825073242,1221690000.0,43989988321.04,421740000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,PYPL,,Normal,Normal_Regime,Normal_Production,PYPL_raw.csv,
2016-03-31,2544000000,407000000.0,0.1599842767295597,38.39472579956055,1222680000.0,46944463340.61,419760000.0,0,0.1599842767295597,,406999999.9999999,0.0,406999999.9999999,2137000000.0,43980703340.61,20.9674606179738,0.1904539073467477,0.0,0.1964248947122134,20.58058181591484,,0.0,inf,,,0.0,,True,True,False,False,PYPL,,Normal,Normal_Regime,Normal_Production,PYPL_raw.csv,
2016-06-30,2650000000,371000000.0,0.14,36.31583786010742,1212030000.0,44015884961.59,437250000.0,0,0.14,,371000000.00000006,0.0,371000000.00000006,2279000000.0,40928634961.59,18.31368361631856,0.1627906976744186,0.0,0.191860465116279,17.95903245352786,43980703340.61,0.0084355176661632,118.54637019032342,-3052068379.0200043,-0.0693956246079822,0.1083822929959156,0.0664482919981281,True,True,True,True,PYPL,C4,C4,Speculative_Regime,Partial_Absorption,PYPL_raw.csv,
2016-09-30,2667000000,348000000.0,0.1304836895388076,40.75212478637695,1207000000.0,49187814617.16,440055000.0,0,0.1304836895388076,,347999999.9999999,0.0,347999999.9999999,2319000000.0,46080759617.16,20.210786812056924,0.15006468305304,0.0,0.1897606727037516,19.87096145630013,40928634961.59,0.0085026046025376,117.611020004569,5152124655.570007,0.1258806862336133,0.0632712932510681,0.0175515577007459,True,True,True,True,PYPL,C3,C3,Speculative_Regime,Accumulation_Phase,PYPL_raw.csv,
2016-12-31,2981000000,,,39.260101318359375,1206650000.0,47373201255.8,491865000.0,0,,,,0.0,,,,,,,,,46080759617.16,0.0,inf,,,0.0,,False,False,False,False,PYPL,,Normal,Normal_Regime,Normal_Production,PYPL_raw.csv,
2017-03-31,2975000000,431000000.0,0.1448739495798319,42.79121780395508,1207580000.0,51673818795.7,490875000.0,0,0.1448739495798319,,431000000.0,0.0,431000000.0,2544000000.0,48207943795.7,19.312035690133648,0.1694182389937106,0.0,0.1929540094339622,18.94966344170597,,0.0,inf,,,0.0,,True,True,False,False,PYPL,,Normal,Normal_Regime,Normal_Production,PYPL_raw.csv,
2017-06-30,3136000000,430000000.0,0.1371173469387755,53.38458251953125,1202400000.0,64189622021.48,517440000.0,0,0.1371173469387755,,430000000.0,0.0,430000000.0,2706000000.0,60536182021.48,22.721220259231337,0.1589061345158906,0.0,0.1912195121951219,22.371094612520327,48207943795.7,0.0089196917798919,112.11149719930232,12328238225.780006,0.255730430611721,0.0337037130354815,0.0636792452830188,True,True,True,True,PYPL,C3,C3,Speculative_Regime,Accumulation_Phase,PYPL_raw.csv,
2017-09-30,3239000000,423000000.0,0.1305958629206545,63.68948745727539,1200160000.0,76437575266.72,534435000.0,0,0.1305958629206545,,423000000.0,0.0,423000000.0,2816000000.0,72664140266.72,26.14402530778409,0.1502130681818181,0.0,0.18978515625,25.80402708335228,60536182021.48,0.0069875566293544,143.11154142193857,12127958245.239998,0.2003423050521528,0.0337026059472729,0.0406504065040651,True,True,True,True,PYPL,C3,C3,Speculative_Regime,Accumulation_Phase,PYPL_raw.csv,
2017-12-31,3744000000,,,73.2284927368164,,,617760000.0,0,,,,0.0,,,,,,,,,72664140266.72,0.0,inf,,,0.0,,False,False,False,False,PYPL,,Normal,Normal_Regime,Normal_Production,PYPL_raw.csv,
2018-03-31,3685000000,534000000.0,0.1449118046132971,75.46652221679688,,,608025000.0,0,0.1449118046132971,,533999999.9999999,0.0,533999999.9999999,3151000000.0,,,0.169470009520787,0.0,0.1929625515709298,,,0.0,inf,,,0.0,,False,False,False,False,PYPL,,Normal,Normal_Regime,Normal_Production,PYPL_raw.csv,
2008-08-31,14971000000,,,33.05107879638672,,,1571955000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2008-11-30,14588000000,,,21.15178680419922,,,1531740000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2009-05-31,14361000000,,,24.854990005493164,,,1507905000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2009-08-31,14567000000,,,29.84740829467773,,,1529535000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2009-10-31,14789000000,,,30.75551986694336,,,1552845000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2010-05-31,15158000000,,,34.97490692138672,,,1591590000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2010-07-31,15126000000,1245000000.0,0.0823086076953589,32.91604232788086,,,1588230000.0,0,0.0823086076953589,,1244999999.9999988,0.0,1244999999.9999988,13881000000.000002,,,0.0896909444564511,0.0,0.1144175491679273,,,0.0,inf,,,0.0,,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2010-10-31,15226000000,947000000.0,0.062196243268094,33.4780387878418,,,1598730000.0,0,0.062196243268094,,946999999.9999992,0.0,946999999.9999992,14279000000.0,,,0.0663211709503466,0.0,0.1119637229497864,,,0.0,inf,,,0.0,0.0286722858583674,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2011-01-31,20277000000,,,35.50581359863281,,,2129085000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2011-04-30,15580000000,1245000000.0,0.0799101412066752,31.94210433959961,,,1635900000.0,0,0.0799101412066752,,1244999999.9999995,0.0,1244999999.9999995,14335000000.0,,,0.0868503662364841,0.0,0.1141192884548308,,,0.0,inf,,,0.0,,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2011-07-31,15895000000,1282000000.0,0.0806542938030827,33.660255432128906,,,1668975000.0,0,0.0806542938030827,,1281999999.9999995,0.0,1281999999.9999995,14613000000.0,,,0.0877301033326489,0.0,0.1142116608499281,,,0.0,inf,,,0.0,0.0193930938262991,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2011-10-31,16054000000,1039000000.0,0.0647190731281923,36.0145378112793,,,1685670000.0,0,0.0647190731281923,,1038999999.9999992,0.0,1038999999.9999992,15015000000.0,,,0.0691974691974691,0.0,0.1122657342657342,,,0.0,inf,,,0.0,0.0275097515910489,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2012-01-31,20937000000,,,33.6128044128418,,,2198385000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2012-04-30,16537000000,1285000000.0,0.0777045413315595,38.55016326904297,,,1736385000.0,0,0.0777045413315595,,1284999999.9999995,0.0,1284999999.9999995,15252000000.000002,,,0.0842512457382637,0.0,0.1138463808025176,,,0.0,inf,,,0.0,,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2012-07-31,16451000000,1255000000.0,0.0762871557960002,40.572845458984375,,,1727355000.0,0,0.0762871557960002,,1254999999.9999993,0.0,1254999999.9999993,15196000000.0,,,0.0825875230323768,0.0,0.1136716899183995,,,0.0,inf,,,0.0,-0.0036716496197221,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2012-10-31,16601000000,1008000000.0,0.0607192337810975,42.89237976074219,,,1743105000.0,0,0.0607192337810975,,1007999999.9999996,0.0,1007999999.9999996,15593000000.000002,,,0.0646443917142307,0.0,0.1117876611299942,,,0.0,inf,,,0.0,0.0261252961305606,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2013-02-28,22370000000,,,42.85076141357422,,,2348850000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2013-05-31,16706000000,1034000000.0,0.0618939303244343,47.5473518371582,,,1754130000.0,0,0.0618939303244343,,1033999999.9999994,0.0,1033999999.9999994,15672000000.0,,,0.0659775395610004,0.0,0.111927641653905,,,0.0,inf,,,0.0,,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2013-08-31,17117000000,1161000000.0,0.0678273061868318,43.58583831787109,,,1797285000.0,0,0.0678273061868318,,1161000000.0,0.0,1161000000.0,15956000000.000002,,,0.0727625971421408,0.0,0.1126400726999247,,,0.0,inf,,,0.0,0.0181214905564064,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2013-11-30,17258000000,739000000.0,0.0428207208251245,44.297454833984375,,,1812090000.0,0,0.0428207208251245,,738999999.9999987,0.0,738999999.9999987,16519000000.0,,,0.044736364186694,0.0,0.1096973182396028,,,0.0,inf,,,0.0,0.0352845324642765,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2014-02-28,21516000000,,,43.66452026367188,,,2259180000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2014-05-31,17050000000,1053000000.0,0.0617595307917888,39.9217529296875,,,1790250000.0,0,0.0617595307917888,,1052999999.999999,0.0,1052999999.999999,15997000000.000002,,,0.0658248421579045,0.0,0.1119116084265799,,,0.0,inf,,,0.0,,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2014-08-31,17406000000,1149000000.0,0.0660117200965184,42.63071823120117,,,1827630000.0,0,0.0660117200965184,,1148999999.9999993,0.0,1148999999.9999993,16257000000.0,,,0.0706772467244878,0.0,0.1124211109060712,,,0.0,inf,,,0.0,0.0162530474463959,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2014-11-30,17732000000,916000000.0,0.0516580193999548,52.92051315307617,,,1861860000.0,0,0.0516580193999548,,915999999.9999985,0.0,915999999.9999985,16816000000.0,,,0.0544719314938153,0.0,0.1107195528068506,,,0.0,inf,,,0.0,0.0343851879190502,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2015-01-31,21751000000,,,52.6416244506836,,,2283855000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2015-05-31,17119000000,1261000000.0,0.0736608446755067,57.49211120605469,,,1797495000.0,0,0.0736608446755067,,1260999999.999999,0.0,1260999999.999999,15858000000.0,,,0.0795182242401311,0.0,0.1133494135452137,,,0.0,inf,,,0.0,,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2015-08-31,17427000000,1350000000.0,0.07746600103288,56.72549057006836,,,1829835000.0,0,0.07746600103288,,1349999999.9999998,0.0,1349999999.9999998,16077000000.0,,,0.0839708900914349,0.0,0.1138169434596006,,,0.0,inf,,,0.0,0.0138100643208474,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2015-10-31,17613000000,962000000.0,0.0546187475160392,56.3386116027832,,,1849365000.0,0,0.0546187475160392,,961999999.9999985,0.0,961999999.9999985,16651000000.000002,,,0.0577743078493783,0.0,0.1110663023241847,,,0.0,inf,,,0.0,0.0357031784536916,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2016-01-31,21626000000,,,53.27899932861328,616052000.0,32822634094.39,2270730000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2016-04-30,16196000000,1323000000.0,0.0816868362558656,58.973052978515625,595969000.0,35146111410.55,1700580000.0,0,0.0816868362558656,,1322999999.9999993,0.0,1322999999.9999993,14873000000.0,17249531410.550003,1.36308151755194,0.0889531365561755,0.0,0.1143400793383984,1.1597883016573658,,0.0,inf,,,0.0,,False,True,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2016-07-31,16169000000,1241000000.0,0.0767518090172552,56.30652618408203,589275000.0,33180028217.12,1697745000.0,0,0.0767518090172552,,1240999999.9999993,0.0,1240999999.9999993,14928000000.0,15313283217.12,1.2226707005037514,0.0831323687031082,0.0,0.1137288987138263,1.0258094330868166,17249531410.550003,0.0719439833154534,13.899702989967778,-1936248193.430004,-0.1122493212914626,0.3905895682201257,0.0036979761984805,False,True,True,False,TGT,C4,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2016-10-31,16441000000,1057000000.0,0.0642904932789976,51.78310394287109,574865000.0,29768294048.12,1726305000.0,0,0.0642904932789976,,1056999999.9999996,0.0,1056999999.9999996,15384000000.0,11600989048.12,0.9350165137883516,0.0687077483099323,0.0,0.1122143135725429,0.7540944519058762,15313283217.12,0.0690250408755119,14.487495948079474,-3712294169.0,-0.2424231378970197,0.2216260860716892,0.0305466237942122,False,True,True,False,TGT,C4,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2017-01-31,20690000000,,,48.99302673339844,561695000.0,27519138151.02,2172450000.0,0,,,,0.0,,,,,,,,,11600989048.12,0.0,inf,,,0.0,,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2017-04-30,16223000000,1178000000.0,0.0726129569130247,42.82674026489258,552675008.0,23669269018.51,1703415000.0,0,0.0726129569130247,,1177999999.9999998,0.0,1177999999.9999998,15045000000.0,5742854018.509998,0.5732315731811232,0.0782984380192755,0.0,0.1132213359920239,0.3817117991698237,,0.0,inf,,,0.0,,False,True,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2017-07-31,16634000000,1114000000.0,0.0669712636768065,43.92787170410156,551708032.0,24235359647.82,1746570000.0,0,0.0669712636768065,,1113999999.9999993,0.0,1113999999.9999993,15520000000.0,5854789647.82,0.5615566783389175,0.0717783505154638,0.0,0.1125367268041237,0.3772416010193298,5742854018.509998,0.1939802050355844,5.155165187172353,111935629.31000136,0.0194912893396241,0.9086937138999682,0.031571950814224,False,True,True,False,TGT,C3,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2017-10-31,16667000000,869000000.0,0.0521389572208555,46.28059005737305,526112992.0,24348819706.61,1750035000.0,0,0.0521389572208555,,868999999.9999986,0.0,868999999.9999986,15798000000.000002,5931784706.610001,0.5412596345493099,0.0550069629066969,0.0,0.1107757311052031,0.3754769405374097,5854789647.82,0.1484254861869488,6.737387396800931,76995058.79000092,0.0131507813980421,0.9186094493046468,0.0179123711340207,False,True,True,False,TGT,C3,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2018-02-28,22766000000,1129000000.0,0.0495914960906615,60.21907424926758,,,2390430000.0,0,0.0495914960906615,,1128999999.9999998,0.0,1128999999.9999998,21637000000.0,,,0.0521791375883902,0.0,0.1104788094467809,,5931784706.610001,0.1903305760139801,5.254016569185121,,,0.0,0.3696037473097859,False,False,True,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2018-05-31,16781000000,1041000000.0,0.0620344437161075,58.70600509643555,,,1762005000.0,0,0.0620344437161075,,1041000000.0,0.0,1041000000.0,15740000000.0,,,0.0661372299872935,0.0,0.1119444091486658,,,0.0,inf,,,0.0,-0.2725424042150021,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2018-08-31,17776000000,1133000000.0,0.0637376237623762,71.02691650390625,,,1866480000.0,0,0.0637376237623762,,1132999999.9999993,0.0,1132999999.9999993,16643000000.0,,,0.068076668869795,0.0,0.1121480502313284,,,0.0,inf,,,0.0,0.0573697585768742,False,False,False,False,TGT,,Normal,Normal_Regime,Normal_Production,TGT_raw.csv,
2014-05-31,6491176000,803563000.0,0.1237931308594929,23.18427085876465,,,681573480.0,0,0.1237931308594929,,803562999.9999996,0.0,803562999.9999996,5687613000.000001,,,0.1412829951686234,0.0,0.1198347144927054,,,0.0,inf,,,0.0,,False,False,False,False,TJX,,Normal,Normal_Regime,Normal_Production,TJX_raw.csv,
2014-08-31,6917212000,930887000.0,0.1345754619057504,25.46316337585449,,,726307260.0,0,0.1345754619057504,,930886999.9999996,0.0,930886999.9999996,5986325000.0,,,0.1555022488755621,0.0,0.121327736131934,,,0.0,inf,,,0.0,0.0525197477395171,False,False,False,False,TJX,,Normal,Normal_Regime,Normal_Production,TJX_raw.csv,
2014-11-30,7366066000,1049644000.0,0.1424972298646251,28.33856773376465,,,773436930.0,0,0.1424972298646251,,1049643999.9999996,0.0,1049643999.9999996,6316422000.0,,,0.1661769907077138,0.0,0.1224485840243099,,,0.0,inf,,,0.0,0.0551418441197228,False,False,False,False,TJX,,Normal,Normal_Regime,Normal_Production,TJX_raw.csv,
2015-01-31,8303953000,,,28.244340896606445,,,871915065.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,TJX,,Normal,Normal_Regime,Normal_Production,TJX_raw.csv,
2015-05-31,6865637000,845129000.0,0.1230954971840194,27.73494529724121,,,720891885.0,0,0.1230954971840194,,845128999.9999994,0.0,845128999.9999994,6020508000.000001,,,0.1403750314757491,0.0,0.1197393783049536,,,0.0,inf,,,0.0,,False,False,False,False,TJX,,Normal,Normal_Regime,Normal_Production,TJX_raw.csv,
